userID,itemID,rating,timestamp,name,description,name_en,is_external_service,external_service_link,created_at,update_on
4124,,2,2024-08-12 09:22:32,মাতৃত্ব ছুটি (বারি),,Maternity leave (BARI),0,,2022-12-20 04:04:43,
4126,,2,2024-08-12 09:22:45,পাসপোর্টের অনাপত্তির জন্য আবেদন (বারি),,Application for no objection to passport (BARI),0,,2022-12-20 04:06:15,
4128,,2,2024-08-12 09:22:56,সাধারণ ভবিষ্যৎ তহবিল হতে অগ্রিম মঞ্জুরি (তুলা উন্নয়ন বোর্ড),,Advance grant from general future fund (Cotton Development Board),0,,2022-12-20 04:10:27,
4129,,2,2024-08-12 09:23:07,মানব সম্পদ উন্নয়ন প্রশিক্ষনে অংশগ্রহণের জন্য আবেদন (বারি),,Application for participation in human resource development training (BARI),0,,2022-12-20 04:10:44,
4130,,2,2024-08-12 09:23:17,চিকিৎসা ছুটি মঞ্জুর  (বহিঃ বাংলাদেশ) (তুলা উন্নয়ন বোর্ড),,Medical leave granted (Outside Bangladesh) (Cotton Development Board),0,,2022-12-20 04:16:12,
4131,,2,2024-08-12 09:23:28,চাকুরী স্থায়ীকরণের আবেদন (বারি),,Application for job security (BARI),0,,2022-12-20 04:17:17,
4134,,2,2024-08-12 09:23:37,প্রসূতি ছুটির জন্য আবেদন (তুলা উন্নয়ন বোর্ড),,Application for maternity leave (Cotton Development Board),0,,2022-12-20 04:22:32,
4137,,2,2024-08-12 09:23:48,সাধারণ ভবিষ্যৎ তহবিল হতে ঋণ মঞ্জুরি (বারি),,Advance grant from general future fund (BARI),0,,2022-12-20 04:23:32,
4140,,2,2024-08-12 09:23:58,অর্জিত ছুটি (বহিঃবাংলাদেশ) মঞ্জুরের আবেদন (তুলা উন্নয়ন বোর্ড),,Application for Grant of Acquired Leave (External Bangladesh) (Cotton Development Board),0,,2022-12-20 04:27:35,
4141,,2,2024-08-12 09:24:08,চিকিৎসা ছুটি মঞ্জুর (বহিঃ বাংলাদেশ) (বারি),,Grant of medical leave ( External : Bangladesh ) (BARI),0,,2022-12-20 04:30:49,
4144,,2,2022-12-20 04:32:31,অর্জিত ছুটি মঞ্জুরের আবেদন (তুলা উন্নয়ন বোর্ড),,Application for Grant of Earned Leave (Cotton Development Board),0,,2022-12-20 04:32:31,
4145,,2,2024-08-12 09:24:22,সাধারণ ভবিষ্যৎ তহবিলের অর্থ চুড়ান্তভাবে পরিশোধের বিষয়ে আবেদন (তুলা উন্নয়ন বোর্ড),,Application for Final Payment of General Provident Fund (Cotton Development Board),0,,2022-12-20 04:36:44,
4148,,2,2024-08-12 09:24:49,কর্মচারী কল্যাণ তহবিল(তুলা উন্নয়ন বোর্ড),,Employee Welfare Fund ( Cotton Development Board),0,,2022-12-20 04:40:14,
4151,,2,2024-08-12 09:25:00,পূর্ণ-বেতনে/অর্ধ-বেতনে ছুটি মনজুরের আবেদন পত্র(তুলা উন্নয়ন বোর্ড),,Application for grant of full-paid / half-paid leave ( Cotton Development Board),0,,2022-12-20 04:45:40,
4153,,2,2024-08-12 09:25:11,নৈমিত্তিক ছুটির জন্য আবেদন(তুলা উন্নয়ন বোর্ড),,Application for casual leave (Cotton development Board),0,,2022-12-20 04:49:10,
4154,,2,2024-08-12 09:25:21,গাড়ী / জমি / ফ্লাট ক্রয়ের জন্য আবেদন(তুলা উন্নয়ন বোর্ড),,Application for purchase of car / land / flat (Cotton Development Board),0,,2022-12-20 04:51:50,
4156,,2,2024-08-12 09:25:32,মানব সম্পদ উন্নয়ন প্রশিক্ষণে অংশগ্রহণের জন্য আবেদন(তুলা উন্নয়ন বোর্ড),,Application for participation in human resource development training (Cotton Development Board),0,,2022-12-20 04:54:35,
4159,,2,2024-08-12 09:25:42,অবসরোত্তর (পিআরএল) শুরুর সময় অথবা বদলিজনিত কারণে কর্মকর্তা-কর্মচারীদের না-দাবি প্রত্যয়ন পত্র প্রদান (তুলা উন্নয়ন বোর্ড),,Issuance of No-Objection Certificate to officers and employees at the time of commencement of PRL or due to transfer (Cotton Development Board),0,,2022-12-20 04:57:33,
4161,,2,2024-08-12 09:25:53,অবসরোত্তর (পিআরএল) এবং লাম্প গ্রান্ট অনুমোদনের জন্য আবেদন(তুলা উন্নয়ন বোর্ড),,Application for PRL and Lump Grant Approval (Cotton  Development Board),0,,2022-12-20 05:03:06,
4163,,2,2024-08-12 09:26:05,সাধারণ আবেদন(তুলা উন্নয়ন বোর্ড),,General Application (Cotton Development Board),0,,2022-12-20 05:08:33,
4166,,2,2024-08-09 16:45:18,উন্নয়ন সহায়তার মাধ্যমে কৃষি যন্ত্রপাতি প্রদান,,Provision of agricultural machinery through development assistance,0,,2022-12-20 08:08:09,
4167,,2,2022-12-20 08:11:17,পেস্টিসাইড আমদানি লাইসেন্স,,Pesticide import licence,0,,2022-12-20 08:11:17,
4168,,2,2022-12-20 08:25:51,সার ও সার জাতীয় দ্রব্যের আমদানী নিবন্ধন,,Registration of Import of Fertilizers and Fertilizer Products,0,,2022-12-20 08:25:51,
4171,,2,2022-12-20 08:36:41,পেস্টিসাইড ফরমুলেশন লাইসেন্স,,Pesticide Formulation License,0,,2022-12-20 08:36:41,
4173,,2,2022-12-20 08:55:01,পেস্টিসাইড হোলসেল লাইসেন্স,,Pesticide Wholesale License,0,,2022-12-20 08:55:01,
4175,,2,2022-12-21 07:17:23,সার ও সার জাতীয় দ্রব্যের উৎপাদন নিবন্ধন,,Registration and Production of Fertilizers and Fertilizer Products,0,,2022-12-21 07:17:23,
4177,,2,2022-12-21 07:39:08,পেস্টিসাইড রিটেইল লাইসেন্স,,Pesticide Retail Licence,0,,2022-12-21 07:39:08,
4179,,2,2022-12-21 07:47:50,পেস্টিসাইড রি-প্যাকিং লাইসেন্স,,Pesticide re-packing licence,0,,2022-12-21 07:47:50,
4182,,2,2022-12-21 07:59:18,পেস্টি নিয়ন্ত্রণ লাইসেন্স,,Pest Control License,0,,2022-12-21 07:59:18,
4184,,2,2022-12-21 08:13:15,সার ও সার জাতীয় দ্রব্যের বিপণন নিবন্ধন(বিসিআইসি),,Marketing Register of Fertilizers and Fertilizers (BCIC),0,,2022-12-21 08:00:32,
4187,,2,2022-12-21 08:18:33,পেস্টিসাইড প্রচারণা লাইসেন্স,,Pesticide campaign license,0,,2022-12-21 08:18:33,
4188,,2,2022-12-21 08:19:51,সার ও সার জাতীয় দ্রব্যের খুচরা বিক্রেতা নিয়োগের আবেদন,,Recruitment Application for Fertilizer and Fertilizer Retailer,0,,2022-12-21 08:19:51,
4190,,2,2022-12-21 08:32:19,উদ্ভিদ ও উদ্ভিদজাত পন্যের আমদানী অনুমতিপত্র,,Import permit for plants and plant products,0,,2022-12-21 08:32:19,
4193,,2,2022-12-21 08:32:58,সার ও সার জাতীয় দ্রব্যের নিবন্ধন নবায়ন,,Renewal of registration of fertilizers and fertilisers,0,,2022-12-21 08:32:58,
4194,,2,2022-12-21 08:41:13,উদ্ভিদ ও উদ্ভিদজাত পন্যের স্বাস্থ্য সনদ(পিসি),,Health Certificate (PC) of Plants and Plant Products,0,,2022-12-21 08:41:13,
4196,,2,2023-05-16 04:27:39,প্রোডাক্ট রেজিস্ট্রেশন প্রদান ক) কেমিক্যাল পেস্টিসাইড খ)বায়ো পেস্টিসাইড গ) মাইক্রোবিয়ালপেস্টিসাইড,,Grant of Product Registration a) Chemical pesticides b) Biopesticides c) Microbialpesticides,0,,2022-12-21 08:49:51,
4197,,2,2024-08-12 09:26:16,কর্মচারিদের চাকরি স্থায়ীকরণ(কৃষি সম্প্রসারণ অধিদপ্তর),,Permanent employment of employees,0,,2022-12-21 08:53:56,
4199,,2,2022-12-21 08:57:22,উদ্ভিদ ও উদ্ভিদজাত পন্যের ছাড়পত্র,,Clearance of plants and plant products,0,,2022-12-21 08:57:22,
4201,,2,2024-08-12 09:26:27,কর্মচারিদের অবসর উত্তর ছুটি (পিআরএল ) এর আবেদন (কৃষি সম্প্রসারণ অধিদপ্তর),,Application for Employees Retirement Leave (PRL) (Directorate of Agricultural Extension),0,,2022-12-21 09:07:00,
4203,,2,2022-12-21 09:17:14,উদ্ভিদ ও উদ্ভিদজাত পন্যের বিশেষ ছাড়পত্র,,Special clearance for plants and plant products,0,,2022-12-21 09:17:14,
4206,,2,2024-08-12 09:26:38,লাম্পগ্র্যান্ট মঞ্জুরির আবেদন (কৃষি সম্প্রসারণ অধিদপ্তর),,Application for LumpGrant Monjari (Department of Agricultural Extension),0,,2022-12-21 09:28:44,
4208,,2,2022-12-21 09:29:12,উদ্ভিদ ও উদ্ভিদজাত পন্যের নোঙ্গর অনুমতি,,Permitting anchoring of plants and plant products,0,,2022-12-21 09:29:12,
4210,,2,2024-08-12 09:26:50,গাড়ি রিকুইজিশনের আবেদন(কৃষি সম্প্রসারণ অধিদপ্তর),,Vehicle Requisition Application (Department of Agricultural Extension),0,,2022-12-21 09:37:26,
4213,,2,2024-08-12 09:27:02,সাধারণ ভবিষ্য তহবিল(অগ্রিম) (কৃষি সম্প্রসারণ অধিদপ্তর),,General Provident Fund,0,,2022-12-21 09:45:11,
4215,,2,2024-08-12 09:27:13,সাধারণ ভবিষ্য তহবিল(চূড়ান্ত উত্তোলন) (কৃষি সম্প্রসারণ অধিদপ্তর),,General Provident Fund (Final Withdrawal),0,,2022-12-21 09:50:14,
4218,,2,2023-03-23 09:23:26,পিআরএল শুরুর সময় অথবা বদলীজনিত কারণে কর্মকর্তা-কর্মচারীদের না-দাবী প্রত্যয়নপত্র প্রদান,,No-Claim Certificate (Department of Agricultural Extension),0,,2022-12-21 10:17:54,
4219,,2,2024-08-12 09:27:24,শ্রান্তি-বিনোদন ভাতা ও ছুটি মঞ্জুরীর আবেদন (কৃষি সম্প্রসারণ অধিদপ্তর),,Application for Allowance of Leisure Allowance and Leave,0,,2022-12-21 10:20:09,
4221,,2,2024-08-12 09:27:36,মাতৃত্ব ছুটি (কৃষি সম্প্রসারণ অধিদপ্তর),,Maternity Leave (Department of Agricultural Extension),0,,2022-12-21 10:26:14,
4224,,2,2024-08-12 09:27:46,অর্জিত ছুটি (বহিঃ বাংলাদেশ) মঞ্জুরের আবেদন (কৃষি সম্প্রসারণ অধিদপ্তর),,Application for grant of earned leave (outside Bangladesh).,0,,2022-12-21 10:30:06,
4227,,2,2024-08-12 09:27:58,খাদ্য মন্ত্রণালয় ও অধিদপ্তরের কর্মকর্তা/ কর্মচারীগণের বিদেশ ভ্রমণ অনুমোদন (খাদ্য অধিদপ্তর),,Foreign Travel Approval for Officers / Employees of Ministry of Food and Department (Department of Food),0,,2022-12-27 09:38:27,
4230,,2,2023-01-05 06:24:31,"ভবিষ্য তহবিল হতে ১ম,২য়, ৩য় এবং অফেরতযোগ্য অগ্রীম মঞ্জুরি (সাইলো অধীক্ষকের কার্যালয়)",,"1st, 2nd, 3rd and non-refundable advance grant from provident fund",0,,2022-12-28 03:30:44,
4232,,2,2022-12-28 04:32:29,অনলাইনে মাসিক  কৃষিকথা গ্রাহক সেবা প্রদান (কৃষি তথ্য সার্ভিস),,Online monthly Krishikatha customer service,0,,2022-12-28 04:32:29,
4233,,2,2022-12-28 04:37:48,কনফারেন্স রুম / হল রুম / আইসিটি ল্যাব ভাড়া (কৃষি তথ্য সার্ভিস),,Conference Room / Hall Room / ICT Lab Rent,0,,2022-12-28 04:37:48,
4234,,2,2022-12-28 04:42:55,কর্মচারিদের চাকরি স্থায়ীকরণ (কৃষি তথ্য সার্ভিস),,Permanent employment of employees,0,,2022-12-28 04:42:55,
4235,,2,2024-08-12 09:28:08,কর্মচারিদের বহি:বাংলাদেশ ছুটি মঞ্জুর (কৃষি তথ্য সার্ভিস),,External Bangladesh leave (AIS),0,,2022-12-28 04:46:11,
4236,,2,2022-12-28 04:50:57,"কর্মচারিদের অবসর, পিআরএল, লাম্পগ্র্যান্ট, পেনশন ও আনুতোষিক মঞ্জুরির আবেদন(কৃষি তথ্য সার্ভিস)",,"Employees Retirement, PRL Application",0,,2022-12-28 04:50:57,
4239,,2,2022-12-28 04:51:10,প্রদেয় ভবিষ্য তহবিল (জিপিএফ) চূড়ান্ত উত্তোলনের আবেদন (কৃষি তথ্য সার্ভিস),,Application for Final Payment of Provident Fund (GPF) (Agricultural Information Service),0,,2022-12-28 04:51:10,
4241,,2,2022-12-28 05:00:00,প্রদেয় ভবিষ্য তহবিল (জিপিএফ) অগ্রিমের আবেদন (কৃষি তথ্য সার্ভিস),,Application for Advance Payable Provident Fund (GPF) (Agricultural Information Service),0,,2022-12-28 05:00:00,
4244,,2,2022-12-28 05:01:11,পারিবারিক পেনশন প্রদান(কৃষি তথ্য সার্ভিস),,Payment of family pension,0,,2022-12-28 05:01:11,
4246,,2,2024-08-12 09:28:19,কর্মচারিদের শ্রান্তিবিনোদন ছুটি মঞ্জুর (কৃষি তথ্য সার্ভিস),,Rest and recreation leave (AIS),0,,2022-12-28 05:05:17,
4247,,2,2024-08-12 09:28:30,"কর্মকর্তাদের দেশ / বিদেশে উচ্চ শিক্ষার (এমফিল, এমএস বা সমমান ও পিএইচডি বা সমমান) জন্যে আবেদন (কৃষি তথ্য সার্ভিস)",,"Application for higher education (MPhil, MS or equivalent and PhD or equivalent) of officers at home/abroad ( Agricultural Information Service )",0,,2022-12-28 05:07:20,
4249,,2,2024-08-12 09:28:41,বিদেশী সংস্থায় নিয়োগের নিমিত্ত কর্মচারিদের আবেদন অগ্রায়ণ (কৃষি তথ্য সার্ভিস),,Processing of applications of employees for employment in foreign organizations (Agricultural Information Service),0,,2022-12-28 05:11:57,
4251,,2,2024-08-12 09:28:53,কর্মচারিদের অর্জিত ছুটি মঞ্জুর (কৃষি তথ্য সার্ভিস),,Earned leave ( AIS ),0,,2022-12-28 05:12:01,
4254,,2,2022-12-28 05:17:50,প্রাধিকার প্রাপ্ত কর্মকর্তাগণের সরকারি আবাসিক টেলিফোনের মঞ্জুরি / ব্যক্তিগতকরণ / খাত পরিবর্তন / সংযোগ স্থানান্তর / নগদায়নভাতা প্রদান (কৃষি তথ্য সার্ভিস),,Sanction / Privatization / Change of Sector / Transfer of Connection / Payment of Cash Allowance of Government Residential Telephones of Authorized Officers (AIS),0,,2022-12-28 05:17:50,
4257,,2,2024-08-12 09:29:04,চাকরি নিয়মিতকরণের আবেদন (কৃষি তথ্য সার্ভিস),,Application for regularization of employment,0,,2022-12-28 05:19:37,
4260,,2,2024-08-12 09:29:25,গাড়ি রিকুইজিশনের আবেদন (কৃষি তথ্য সার্ভিস),,Vehicle requisition application,0,,2022-12-28 05:25:28,
4263,,2,2022-12-28 05:29:49,পিআরএল শুরুর সময় অথবা বদলিজনিত কারণে কর্মকর্তা-কর্মচারীদের না-দাবি প্রত্যায়ন পত্র প্রদান (কৃষি তথ্য সার্ভিস),,Issuance of No-Claim Certificates to officers-employees at the time of commencement of PRL or on account of transfer,0,,2022-12-28 05:29:49,
4266,,2,2024-08-12 09:29:38,চাকরি হতে অব্যহতির জন্য আবেদন (কৃষি তথ্য সার্ভিস),,Application for discontinuance from employment,0,,2022-12-28 05:30:03,
4269,,2,2022-12-28 05:34:00,অন্য প্রতিষ্ঠানে চাকরির জন্য আবেদন (কৃষি তথ্য সার্ভিস),,Applying for a job in another organization,0,,2022-12-28 05:34:00,
4270,,2,2022-12-28 05:38:13,গাাড়ি / জমি / ফ্লাট/ মোটর কার/কম্পিউটার/মোটর সাইকেল/মোটর সাইকেল ক্রয়ের জন্য আবেদন (কৃষি তথ্য সার্ভিস),,Application for purchase of car / land / flat/ motor car/ computer/house building/ motorcycle,0,,2022-12-28 05:38:13,
4273,,2,2022-12-28 05:44:11,মানব সম্পদ উন্নয়ন প্রশিক্ষণে অংশগ্রহণের জন্য আবেদন (কৃষি তথ্য সার্ভিস),,Application for participation in Human Resource Development Training,0,,2022-12-28 05:44:11,
4276,,2,2022-12-28 05:44:32,সাধারণ আবেদন (কৃষি তথ্য সার্ভিস),,General application,0,,2022-12-28 05:44:32,
4277,,2,2024-08-12 09:29:49,মাতৃত্বকালীন ছুটি (কৃষি তথ্য সার্ভিস),,Maternity Leave (Agricultural Information Service),0,,2022-12-28 05:47:16,
4280,,2,2022-12-28 05:50:54,পাসপোর্টের অনাপত্তির জন্য আবেদন (কৃষি তথ্য সার্ভিস),,Application for No Objection of Passport (Agricultural Information Service),0,,2022-12-28 05:50:54,
4283,,2,2023-01-02 04:32:38,একাডেমিক প্রশিক্ষণ,,Academic Training,0,,2023-01-02 04:32:38,
4285,,2,2023-01-02 04:33:20,কর্মচারিদের বহিঃবাংলাদেশ ছুটি মঞ্জুর (নাটা),,Allowance of Employees Outside Bangladesh Leave (NATA),0,,2023-01-02 04:33:20,
4288,,2,2023-01-02 04:41:44,বুনায়াদি/ইনডাকশন প্রশিক্ষণ  (সরকারি),,Foundation / Induction Training (Official),0,,2023-01-02 04:41:44,
4291,,2,2023-01-02 04:42:37,"কর্মকর্তাদের দেশে/বিদেশে উচ্চ শিক্ষার (এফফিল, এমএস বা সমমান ও পিএইচডি বা সমমান) জন্যে আবেদন (নাটা)",,"Application for higher education (FPhil, MS or equivalent and PhD or equivalent) of officers at home/abroad (NATA)",0,,2023-01-02 04:42:37,
4294,,2,2023-01-02 04:47:04,কর্মচারীদের অগ্রিম  ঋণ মঞ্জুরী (নাটা),,Advance Loan to Employees (NATA),0,,2023-01-02 04:47:04,
4297,,2,2023-01-02 04:48:01,বুনিয়াদি /ইনডাকশন প্রশিক্ষণ (বেসরকারি),,Basic / Induction Training (Private),0,,2023-01-02 04:48:01,
4298,,2,2023-01-02 04:57:27,প্রাধিকার প্রাপ্ত কর্মকর্তাগণের সরকারি আবাসিক টেলিফোনের  মঞ্জুরি / ব্যক্তিগতকরণ / খাত পরিবর্তন / সংযোগ স্থানান্তর /  নগদায়ন ভাতা প্রদান (নাটা),,Government residential telephone of authorized officials Authorization / Personalization / Sector Change / Connection Transfer / Payment of monetization allowance (NATA),0,,2023-01-02 04:57:27,
4300,,2,2023-01-02 04:57:27,সেমিনার/ওয়ার্কশপ/সিম্পোজিয়াম আয়োজন (সরকারী),,Organize the seminars/workshops/symposiums (Government),0,,2023-01-02 04:57:27,
4301,,2,2023-01-02 05:02:47,টেলিফোনের অনাপত্তিপত্র প্রদান (নাটা),,NOC of telephone  (NATA),0,,2023-01-02 05:02:47,
4303,,2,2023-01-02 05:06:58,পাসপোর্টের জন্য অনাপত্তি পত্র প্রদান (নাটা),,NOC of passport (NATA),0,,2023-01-02 05:06:58,
4305,,2,2023-01-02 05:11:42,সেমিনার/ওয়ার্কশপ/সিম্পোজিয়াম আয়োজন (স্পন্সরড),,Organization of Seminars/Workshops/Symposiums (Sponsored),0,,2023-01-02 05:11:42,
4306,,2,2023-01-02 05:12:47,কর্মচারিদের প্রাপ্যতা মোতাবেক বাসা বরাদ্দ (নাটা),,House allotment of employees (NATA),0,,2023-01-02 05:12:47,
4309,,2,2023-01-02 06:00:48,স্পন্সরড প্রশিক্ষণ,,Sponsored Training,0,,2023-01-02 06:00:48,
4312,,2,2023-01-02 06:02:23,চাকরি নিয়মিতকরণের আবেদন (নাটা),,Service regularization  (NATA),0,,2023-01-02 06:02:23,
4313,,2,2023-01-02 06:23:07,গাড়ি রিকুইজিশনের আবেদন (নাটা),,Vehicle requisition application (NATA),0,,2023-01-02 06:23:07,
4316,,2,2023-01-02 06:28:38,চাকরি হতে অব্যাহতির জন্য আবেদন (নাটা),,Application for exemption from service (NATA),0,,2023-01-02 06:28:38,
4318,,2,2023-01-02 06:34:00,অন্য প্রতিষ্ঠানে চাকরির জন্য আবেদন (নাটা),,Applying for a job in another organization (NATA),0,,2023-01-02 06:34:00,
4320,,2,2023-01-02 06:42:24,গাাড়ি / জমি / ফ্ল্যাট ক্রয়ের জন্য আবেদন (নাটা),,Application for purchase of car / land / flat (NATA),0,,2023-01-02 06:42:24,
4321,,2,2023-01-02 06:51:05,পিআরএল শুরুর সময় অথবা বদলিজনিত কারণে কর্মকর্তা  কর্মচারীদের না-দাবি প্রত্যয়ন (নাটা),,NOC of employees at the time of commencement of PRL or on account of transfer (NATA),0,,2023-01-02 06:51:05,
4323,,2,2023-01-02 07:16:52,বেনাভোলেন্ট ফান্ড হতে মাসিক অনুদানের বিল ফরম (নাটা),,Bill form of monthly donation from Benevolent Fund (NATA),0,,2023-01-02 07:16:52,
4326,,2,2023-01-02 07:21:27,জিপিএফ এর অগ্রিম/আংশিক/ চূড়ান্ত উত্তোলনের আবেদন (নাটা),,Application for advance / partial/ final withdrawal of GPF (NATA),0,,2023-01-02 07:21:27,
4328,,2,2023-01-02 07:31:51,বিদেশী সংস্থায় নিয়োগের নিমিত্ত কর্মচারিদের আবেদন অগ্রায়ণ  (নাটা),,Processing of applications of employees for employment in foreign organizations (NATA),0,,2023-01-02 07:31:51,
4331,,2,2023-01-02 07:37:56,অফিসার্স  ডরমেটরি/ গেস্ট হাউস/ ডরমেটরি সেবা (অভ্যন্তরীণ) নাটা,,Officers Dormitory/ Guest House/ Dormitory Service (Indoor) Nata,0,,2023-01-02 07:37:56,
4333,,2,2023-01-02 07:45:57,কর্মচারিদের চাকরি স্থায়ীকরণ ( গ্রেড-১০ থেকে গ্রেড-২০) (নাটা),,Job confirmation  (Grade-10 to Grade-20) (NATA),0,,2023-01-02 07:45:57,
4335,,2,2023-01-02 07:47:15,অফিসার্স ডরমেটরি/গেস্ট হাউস/ডরমেটরি সেবা (আউটডোর) নাটা,,Officers Dormitory/ Guest House/Dormitory Services (outdoor) Nata,0,,2023-01-02 07:47:15,
4337,,2,2023-01-02 07:56:47,ক্যাফেটেরিয়া সার্ভিস (আউটডোর) নাটা,,Cafeteria Service(Outdoor) NATA,0,,2023-01-02 07:52:27,
4339,,2,2023-01-02 07:53:43,কর্মচারিদের পিআরএল ও লাম্পগ্র্যান্ট মঞ্জুর আবেদন ( ১০ম গ্রেড - ২০তম গ্রেড ) (নাটা),,"Employees Retirement, PRL Application ( 10th grade - 20th Grade) (NATA)",0,,2023-01-02 07:53:43,
4340,,2,2023-01-02 08:00:16,ক্যাফেটেরিয়া সার্ভিস (ইনডোর) নাটা,,Cafeteria Service (Indoor) NATA,0,,2023-01-02 08:00:16,
4342,,2,2023-01-02 08:04:47,কর্মচারিদের পেনশন ও আনুতোষিক মঞ্জুর (নাটা),,Grant of Pension and Gratuity,0,,2023-01-02 08:04:47,
4343,,2,2023-01-02 08:11:34,সেমিনার/ওয়ার্কশপ/সিম্পোজিয়াম আয়োজন (স্পন্সরড),,Organization of Seminars/Workshops/Symposiums (Sponsored),0,,2023-01-02 08:11:34,
4346,,2,2023-01-02 08:14:26,কর্মচারিদের শ্রান্তিবিনোদন ছুটি মঞ্জুর(নাটা),,Employees are granted recreational leave (NATA),0,,2023-01-02 08:14:26,
4347,,2,2024-08-09 18:25:53,রোগমুক্ত ও পরিচ্ছন্ন বীজ আখ বিস্তার,,Dissemination of disease free sugarcane clean seed,0,,2023-01-02 10:29:35,
4349,,2,2024-08-09 18:26:01,উন্নত মানের তালের চারা বিপণন,,Marketing of better quality palmyra palm seedlings,0,,2023-01-02 10:38:10,
4352,,2,2024-08-12 09:29:58,কর্মচারিদের শ্রান্তিবিনোদন ছুটি মঞ্জুর,,Employees are granted recreational leave,0,,2023-01-04 04:22:04,
4355,,1,2024-08-10 14:58:08,তথ্য অধিকার আইনের আওতায় নাগরিককে তথ্য প্রদান (জাতীয় মহিলা সংস্থা),,Providing information to citizens under the Right to Information Act (National Organization for Women),0,,2023-01-04 04:33:45,
4356,,2,2024-08-09 18:02:51,মহিলাদের আত্ম- কর্মসংস্থানের জন্য ক্ষুদ্র ঋণের আবেদন,,Application of micro loan for self-employment of women,0,,2023-01-04 05:05:39,
4357,,2,2024-08-12 10:54:26,কর্মচারিদের অর্জিত ছুটি মঞ্জুর (জাতীয় মহিলা সংস্থা),,Allowance of accrued leave to employees,0,,2023-01-04 05:16:05,
4358,,2,2024-08-10 16:37:26,নারী নির্যাতন প্রতিরোধ সেলের মাধ্যমে সহযোগিতার জন্যে আবেদন(জাতীয় মহিলা সংস্থা),,Appeal for cooperation through Women Violence Prevention Cell,0,,2023-01-04 05:22:57,
4359,,2,2024-08-12 09:30:22,"কর্মচারিদের অবসর, পিআরএল, লাম্পগ্র্যান্ট, পেনশন ও আনুতোষিক মঞ্জুর",,"Retirement, PRL, Lump Grant, Pension and Gratuity Grants to Employees",0,,2023-01-04 05:31:03,
4360,,2,2024-08-12 09:30:34,কর্মচারিদের সাধারণ ভবিষ্য তহিবলে জমাকৃত টাকা অগ্রিম/ এককালীন উত্তোলন,,Advance / One Time Withdrawal of Deposits in Employees General Provident Fund,0,,2023-01-04 06:45:11,
4362,,2,2024-08-09 16:45:27,শিশু দিবা যত্ন কেন্দ্রে ভর্তির জন্য আবেদন,,Application for admission to Child Day Care Center,0,,2023-01-04 07:40:49,
4365,,2,2024-08-12 09:30:45,মন্ত্রণালয়ের কর্মচারীদের পাসপোর্টের জন্য অনাপত্তি পত্র প্রদান,,Issuance of No Objection Letter for Passports of Ministry Employees,0,,2023-01-04 07:54:10,
4366,,2,2024-08-12 09:30:56,পিআরএল শুরুর সময় অথবা বদলিজনিত কারণে কর্মকর্তা-কর্মচারদীদের না-দাবি প্রত্যায়ন পত্র প্রদান,,Issuance of No-Claim Certificates to officers-employees at the time of commencement of PRL or on account of transfer,0,,2023-01-04 08:57:41,
4368,,2,2024-08-10 14:59:08,"অডিটোরিয়াম, কনফারেন্স রুম এবং কম্পিউটার ল্যাব ভাড়ার জন্য আবেদন",,"Application for Rent of Auditorium, Conference Room and Computer Lab",0,,2023-01-04 09:34:44,
4371,,2,2024-08-12 09:31:07,কর্মচারিদের চাকরি স্থায়ীকরণ,,Permanent employment of employees,0,,2023-01-04 10:18:07,
4372,,2,2025-05-24 09:36:01,কাঁচাপাট রপ্তানিকারক লাইসেন্স নবায়ন,,Renewal of Raw Jute Exporter License,0,,2023-01-08 08:29:37,
4374,,2,2024-08-09 18:41:51,উন্নত মানের খেজুর চারা বিপণন,,Marketing of quality date palm seedlings,0,,2023-01-08 09:03:26,
4375,,2,2024-08-12 09:31:17,পাসপোর্টের জন্য অনাপত্তি পত্র প্রদান (বিএসআরআই),,Issue of No Objection Letter for Passport (BSRI),0,,2023-01-08 09:12:52,
4376,,2,2023-12-06 03:10:26,পাটজাত পণ্য প্রস্তুতকারক লাইসেন্স নবায়ন,,Jute Product Manufacturer License Renewal,0,,2023-01-08 09:16:25,
4379,,2,2024-08-12 09:31:27,কর্মচারিদের প্রাপ্যতা মোতাবেক বাসা বরাদ্দ (বিএসআরআই),,Allotment of accommodation subject to availability of employees (BSRI),0,,2023-01-08 09:19:22,
4381,,2,2024-08-12 09:31:38,গাড়ি রিকুইজিশনের আবেদন(বিএসআরআই),,Vehicle requisition application,0,,2023-01-08 09:22:26,
4384,,2,2024-08-10 15:00:13,জিরো ক্যালরি স্টেভিয়ার চারা বিপণন,,Marketing zero calorie stevia seedlings,0,,2023-01-08 09:25:02,
4386,,2,2023-01-08 09:27:03,কর্মচারিদের ঋণ/অগ্রিম মঞ্জুরি (বীজ প্রত্যয়ন এজেন্সী),,Employee Loans/Advance Sanctions (Seed Certification Agency),0,,2023-01-08 09:27:03,
4389,,2,2024-08-12 09:31:48,চাকরি হতে অব্যাহতির জন্য আবেদন (বিএসআরআই),,Application for exemption from employment ( BSRI ),0,,2023-01-08 09:29:36,
4390,,2,2024-08-12 09:31:58,কর্মচারিদের শ্রান্তিবিনোদন ছুটি মঞ্জুর (বিএসআরআই),,Employees are granted recreational leave (BSRI),0,,2023-01-08 09:34:32,
